,modelID,DIS,Len,FC,FH,P,proq4,pcons,qmean,dan,Neff,contact_L
209,307003,0.399467,36.0,0.8611111111,0.1388888889,0.0,0.335,0.373,0.523,0.508,4.11362,0.0
210,718013,0.164114,63.0,0.7301587302,0.15873015869999998,0.0634920635,0.435,0.762,0.471,0.528,9.94682,0.5396825396825397
211,718013,0.164114,63.0,0.7301587302,0.15873015869999998,0.0634920635,0.44,0.7509999999999999,0.49,0.486,9.94682,0.5396825396825397
212,718013,0.164114,63.0,0.7301587302,0.15873015869999998,0.0634920635,0.408,0.745,0.457,0.49,9.94682,0.5396825396825397
213,718013,0.164114,63.0,0.7301587302,0.15873015869999998,0.0634920635,0.337,0.732,0.45,0.454,9.94682,0.5396825396825397
214,718013,0.164114,63.0,0.7301587302,0.15873015869999998,0.0634920635,0.38,0.723,0.458,0.494,9.94682,0.5396825396825397
215,37002,0.15793800000000002,54.0,0.3148148148,0.5185185185,0.037037037,0.32,0.7390000000000001,0.506,0.54,2.07193,0.018518518518518517
216,37002,0.15793800000000002,54.0,0.3148148148,0.5185185185,0.037037037,0.327,0.6920000000000001,0.5539999999999999,0.53,2.07193,0.018518518518518517
217,37002,0.15793800000000002,54.0,0.3148148148,0.5185185185,0.037037037,0.325,0.736,0.483,0.51,2.07193,0.018518518518518517
218,37002,0.15793800000000002,54.0,0.3148148148,0.5185185185,0.037037037,0.294,0.6579999999999999,0.512,0.51,2.07193,0.018518518518518517
219,37002,0.15793800000000002,54.0,0.3148148148,0.5185185185,0.037037037,0.308,0.665,0.519,0.526,2.07193,0.018518518518518517
220,201001,0.434187,76.0,0.5263157895,0.4473684211,0.0789473684,0.446,0.923,0.622,0.519,4.42826,0.18421052631578946
221,201001,0.434187,76.0,0.5263157895,0.4473684211,0.0789473684,0.406,0.951,0.603,0.542,4.42826,0.18421052631578946
222,201001,0.434187,76.0,0.5263157895,0.4473684211,0.0789473684,0.45,0.965,0.612,0.508,4.42826,0.18421052631578946
223,201001,0.434187,76.0,0.5263157895,0.4473684211,0.0789473684,0.419,0.96,0.608,0.524,4.42826,0.18421052631578946
224,201001,0.434187,76.0,0.5263157895,0.4473684211,0.0789473684,0.453,0.951,0.619,0.488,4.42826,0.18421052631578946
225,546001,0.6350899999999999,129.0,0.3953488372,0.5891472868,0.0310077519,0.452,0.747,0.6899224806,0.48,5.35233,0.3023255813953488
226,546001,0.6350899999999999,129.0,0.3953488372,0.5891472868,0.0310077519,0.4320000000000001,0.753,0.7751937984,0.505,5.35233,0.3023255813953488
227,546001,0.6350899999999999,129.0,0.3953488372,0.5891472868,0.0310077519,0.395,0.762,0.7519379845,0.56,5.35233,0.3023255813953488
228,546001,0.6350899999999999,129.0,0.3953488372,0.5891472868,0.0310077519,0.408,0.753,0.7829457364,0.524,5.35233,0.3023255813953488
229,546001,0.6350899999999999,129.0,0.3953488372,0.5891472868,0.0310077519,0.402,0.687,0.7596899225,0.431,5.35233,0.3023255813953488
230,2496001,0.430346,220.0,0.3681818182,0.6136363636,0.0545454545,0.578,0.8109999999999999,0.606,0.51,8.9006,0.9136363636363636
231,2496001,0.430346,220.0,0.3681818182,0.6136363636,0.0545454545,0.574,0.8190000000000001,0.628,0.524,8.9006,0.9136363636363636
232,2496001,0.430346,220.0,0.3681818182,0.6136363636,0.0545454545,0.5770000000000001,0.809,0.621,0.522,8.9006,0.9136363636363636
233,2496001,0.430346,220.0,0.3681818182,0.6136363636,0.0545454545,0.573,0.81,0.644,0.552,8.9006,0.9136363636363636
234,2496001,0.430346,220.0,0.3681818182,0.6136363636,0.0545454545,0.5760000000000001,0.823,0.61,0.531,8.9006,0.9136363636363636
235,26005,0.311603,65.0,0.16923076920000002,0.7692307692,0.0,0.35,0.8590000000000001,0.5076923077000001,0.516,9.25609,0.1076923076923077
236,26005,0.311603,65.0,0.16923076920000002,0.7692307692,0.0,0.35600000000000004,0.8959999999999999,0.5230769231,0.478,9.25609,0.1076923076923077
237,26005,0.311603,65.0,0.16923076920000002,0.7692307692,0.0,0.36,0.929,0.4769230769,0.52,9.25609,0.1076923076923077
238,26005,0.311603,65.0,0.16923076920000002,0.7692307692,0.0,0.342,0.887,0.4923076923,0.563,9.25609,0.1076923076923077
239,26005,0.311603,65.0,0.16923076920000002,0.7692307692,0.0,0.341,0.923,0.4923076923,0.528,9.25609,0.1076923076923077
240,718027,0.080375,41.0,0.3658536585,0.5609756097999999,0.0487804878,0.245,0.8290000000000001,0.561,0.545,5.0613,0.14634146341463414
241,718027,0.080375,41.0,0.3658536585,0.5609756097999999,0.0487804878,0.235,0.775,0.513,0.52,5.0613,0.14634146341463414
242,718027,0.080375,41.0,0.3658536585,0.5609756097999999,0.0487804878,0.235,0.8270000000000001,0.57,0.542,5.0613,0.14634146341463414
243,718027,0.080375,41.0,0.3658536585,0.5609756097999999,0.0487804878,0.233,0.741,0.526,0.5579999999999999,5.0613,0.14634146341463414
244,718027,0.080375,41.0,0.3658536585,0.5609756097999999,0.0487804878,0.241,0.701,0.526,0.544,5.0613,0.14634146341463414
245,218001,0.315521,299.0,0.4481605351,0.5518394649,0.0200668896,0.596,0.505,0.633,0.515,9.41427,0.9732441471571908
246,218001,0.315521,299.0,0.4481605351,0.5518394649,0.0200668896,0.591,0.565,0.604,0.495,9.41427,0.9732441471571908
247,218001,0.315521,299.0,0.4481605351,0.5518394649,0.0200668896,0.594,0.585,0.595,0.522,9.41427,0.9732441471571908
248,218001,0.315521,299.0,0.4481605351,0.5518394649,0.0200668896,0.591,0.422,0.6629999999999999,0.495,9.41427,0.9732441471571908
249,218001,0.315521,299.0,0.4481605351,0.5518394649,0.0200668896,0.609,0.413,0.652,0.522,9.41427,0.9732441471571908
250,973003,0.398211,204.0,0.6029411765,0.1862745098,0.0882352941,0.561,0.4920000000000001,0.5760000000000001,0.524,10.0313,1.2745098039215683
251,973003,0.398211,204.0,0.6029411765,0.1862745098,0.0882352941,0.551,0.496,0.5670000000000001,0.512,10.0313,1.2745098039215683
252,973003,0.398211,204.0,0.6029411765,0.1862745098,0.0882352941,0.547,0.488,0.574,0.512,10.0313,1.2745098039215683
253,973003,0.398211,204.0,0.6029411765,0.1862745098,0.0882352941,0.5489999999999999,0.505,0.5579999999999999,0.515,10.0313,1.2745098039215683
254,973003,0.398211,204.0,0.6029411765,0.1862745098,0.0882352941,0.569,0.496,0.575,0.5579999999999999,10.0313,1.2745098039215683
255,986001,0.669397,28.0,0.6428571429,0.0,0.0,0.273,0.741,0.292,0.522,5.70527,0.03571428571428571
256,986001,0.669397,28.0,0.6428571429,0.0,0.0,0.219,0.65,0.28300000000000003,0.515,5.70527,0.03571428571428571
257,986001,0.669397,28.0,0.6428571429,0.0,0.0,0.314,0.741,0.312,0.495,5.70527,0.03571428571428571
258,986001,0.669397,28.0,0.6428571429,0.0,0.0,0.28300000000000003,0.75,0.358,0.508,5.70527,0.03571428571428571
259,986001,0.669397,28.0,0.6428571429,0.0,0.0,0.287,0.407,0.326,0.508,5.70527,0.03571428571428571
260,116001,0.312212,49.0,0.5306122449,0.4693877551,0.14285714289999998,0.227,0.769,0.556,0.59,3.74164,0.08163265306122447
261,116001,0.312212,49.0,0.5306122449,0.4693877551,0.14285714289999998,0.235,0.769,0.569,0.579,3.74164,0.08163265306122447
262,116001,0.312212,49.0,0.5306122449,0.4693877551,0.14285714289999998,0.225,0.75,0.551,0.602,3.74164,0.08163265306122447
263,116001,0.312212,49.0,0.5306122449,0.4693877551,0.14285714289999998,0.247,0.6579999999999999,0.5379999999999999,0.513,3.74164,0.08163265306122447
264,116001,0.312212,49.0,0.5306122449,0.4693877551,0.14285714289999998,0.24,0.659,0.5489999999999999,0.55,3.74164,0.08163265306122447
265,488001,0.202919,51.0,0.3725490196,0.5098039216,0.0196078431,0.18,0.537,0.512,0.564,5.84145,0.0196078431372549
266,488001,0.202919,51.0,0.3725490196,0.5098039216,0.0196078431,0.213,0.5710000000000001,0.4970000000000001,0.515,5.84145,0.0196078431372549
267,488001,0.202919,51.0,0.3725490196,0.5098039216,0.0196078431,0.179,0.6559999999999999,0.532,0.505,5.84145,0.0196078431372549
268,488001,0.202919,51.0,0.3725490196,0.5098039216,0.0196078431,0.172,0.635,0.505,0.494,5.84145,0.0196078431372549
269,488001,0.202919,51.0,0.3725490196,0.5098039216,0.0196078431,0.252,0.401,0.517,0.512,5.84145,0.0196078431372549
270,2521009,0.134733,86.0,0.3604651163,0.6279069767000001,0.05813953490000001,0.374,0.96,0.621,0.471,4.43826,0.372093023255814
271,2521009,0.134733,86.0,0.3604651163,0.6279069767000001,0.05813953490000001,0.373,0.967,0.624,0.46,4.43826,0.372093023255814
272,2521009,0.134733,86.0,0.3604651163,0.6279069767000001,0.05813953490000001,0.369,0.972,0.618,0.466,4.43826,0.372093023255814
273,2521009,0.134733,86.0,0.3604651163,0.6279069767000001,0.05813953490000001,0.374,0.956,0.627,0.5,4.43826,0.372093023255814
274,2521009,0.134733,86.0,0.3604651163,0.6279069767000001,0.05813953490000001,0.366,0.969,0.629,0.4970000000000001,4.43826,0.372093023255814
275,1256001,0.500322,47.0,0.5106382979,0.0,0.0638297872,0.359,0.0,0.447,0.452,6.48184,0.4893617021276596
276,1256001,0.500322,47.0,0.5106382979,0.0,0.0638297872,0.28600000000000003,0.0,0.418,0.446,6.48184,0.4893617021276596
277,1256001,0.500322,47.0,0.5106382979,0.0,0.0638297872,0.333,0.0,0.425,0.494,6.48184,0.4893617021276596
278,1256001,0.500322,47.0,0.5106382979,0.0,0.0638297872,0.333,0.0,0.43,0.482,6.48184,0.4893617021276596
279,1256001,0.500322,47.0,0.5106382979,0.0,0.0638297872,0.329,0.0,0.436,0.468,6.48184,0.4893617021276596
280,1064001,0.207449,44.0,0.4772727273,0.25,0.0,0.234,0.253,0.366,0.446,5.70988,0.0
281,1064001,0.207449,44.0,0.4772727273,0.25,0.0,0.212,0.313,0.43,0.436,5.70988,0.0
282,1064001,0.207449,44.0,0.4772727273,0.25,0.0,0.254,0.315,0.373,0.468,5.70988,0.0
283,1064001,0.207449,44.0,0.4772727273,0.25,0.0,0.275,0.316,0.433,0.4920000000000001,5.70988,0.0
284,1064001,0.207449,44.0,0.4772727273,0.25,0.0,0.174,0.284,0.362,0.527,5.70988,0.0
285,15006,0.5815640000000001,76.0,0.6052631579,0.3947368421,0.0,0.262,0.738,0.46,0.494,3.9545,0.07894736842105263
286,15006,0.5815640000000001,76.0,0.6052631579,0.3947368421,0.0,0.237,0.775,0.485,0.47,3.9545,0.07894736842105263
287,15006,0.5815640000000001,76.0,0.6052631579,0.3947368421,0.0,0.253,0.906,0.491,0.578,3.9545,0.07894736842105263
288,15006,0.5815640000000001,76.0,0.6052631579,0.3947368421,0.0,0.252,0.875,0.466,0.49,3.9545,0.07894736842105263
289,15006,0.5815640000000001,76.0,0.6052631579,0.3947368421,0.0,0.236,0.882,0.511,0.598,3.9545,0.07894736842105263
290,88001,0.133726,111.0,0.3333333333,0.6126126126,0.036036036,0.315,0.855,0.632,0.435,8.265830000000001,0.4594594594594595
291,88001,0.133726,111.0,0.3333333333,0.6126126126,0.036036036,0.317,0.816,0.6509999999999999,0.414,8.265830000000001,0.4594594594594595
292,88001,0.133726,111.0,0.3333333333,0.6126126126,0.036036036,0.311,0.7440000000000001,0.62,0.489,8.265830000000001,0.4594594594594595
293,88001,0.133726,111.0,0.3333333333,0.6126126126,0.036036036,0.312,0.8370000000000001,0.625,0.406,8.265830000000001,0.4594594594594595
294,88001,0.133726,111.0,0.3333333333,0.6126126126,0.036036036,0.314,0.823,0.613,0.406,8.265830000000001,0.4594594594594595
295,808001,0.233607,51.0,0.7058823529000001,0.2941176471,0.0392156863,0.23,0.55,0.458,0.461,2.6162,0.0
296,808001,0.233607,51.0,0.7058823529000001,0.2941176471,0.0392156863,0.231,0.5670000000000001,0.461,0.488,2.6162,0.0
297,808001,0.233607,51.0,0.7058823529000001,0.2941176471,0.0392156863,0.246,0.375,0.441,0.467,2.6162,0.0
298,808001,0.233607,51.0,0.7058823529000001,0.2941176471,0.0392156863,0.232,0.418,0.472,0.452,2.6162,0.0
299,808001,0.233607,51.0,0.7058823529000001,0.2941176471,0.0392156863,0.263,0.564,0.452,0.493,2.6162,0.0
300,76002,0.199364,48.0,0.4375,0.4583333333,0.0625,0.284,0.965,0.586,0.5379999999999999,6.33351,0.08333333333333333
301,76002,0.199364,48.0,0.4375,0.4583333333,0.0625,0.266,0.945,0.5920000000000001,0.535,6.33351,0.08333333333333333
302,76002,0.199364,48.0,0.4375,0.4583333333,0.0625,0.258,0.959,0.62,0.588,6.33351,0.08333333333333333
303,76002,0.199364,48.0,0.4375,0.4583333333,0.0625,0.275,0.963,0.573,0.514,6.33351,0.08333333333333333
304,76002,0.199364,48.0,0.4375,0.4583333333,0.0625,0.284,0.967,0.539,0.486,6.33351,0.08333333333333333
305,174001,0.645038,149.0,0.3087248322,0.6241610738000001,0.0402684564,0.42,0.799,0.67,0.593,5.72825,0.12751677852348994
306,174001,0.645038,149.0,0.3087248322,0.6241610738000001,0.0402684564,0.415,0.764,0.664,0.482,5.72825,0.12751677852348994
307,174001,0.645038,149.0,0.3087248322,0.6241610738000001,0.0402684564,0.436,0.8009999999999999,0.6940000000000001,0.588,5.72825,0.12751677852348994
308,174001,0.645038,149.0,0.3087248322,0.6241610738000001,0.0402684564,0.412,0.8029999999999999,0.7070000000000001,0.601,5.72825,0.12751677852348994
309,174001,0.645038,149.0,0.3087248322,0.6241610738000001,0.0402684564,0.404,0.774,0.643,0.534,5.72825,0.12751677852348994
310,543014,0.29601700000000003,63.0,0.5079365079,0.4603174603,0.1111111111,0.334,0.728,0.5870000000000001,0.479,4.19064,0.3015873015873016
311,543014,0.29601700000000003,63.0,0.5079365079,0.4603174603,0.1111111111,0.35600000000000004,0.7120000000000001,0.578,0.45,4.19064,0.3015873015873016
312,543014,0.29601700000000003,63.0,0.5079365079,0.4603174603,0.1111111111,0.342,0.7090000000000001,0.564,0.461,4.19064,0.3015873015873016
313,543014,0.29601700000000003,63.0,0.5079365079,0.4603174603,0.1111111111,0.344,0.693,0.5720000000000001,0.435,4.19064,0.3015873015873016
314,543014,0.29601700000000003,63.0,0.5079365079,0.4603174603,0.1111111111,0.337,0.728,0.617,0.473,4.19064,0.3015873015873016
315,2109001,0.727697,60.0,0.55,0.45,0.1,0.306,0.414,0.433,0.443,4.51713,0.11666666666666667
316,2109001,0.727697,60.0,0.55,0.45,0.1,0.33,0.35600000000000004,0.477,0.514,4.51713,0.11666666666666667
317,2109001,0.727697,60.0,0.55,0.45,0.1,0.342,0.64,0.498,0.477,4.51713,0.11666666666666667
318,2109001,0.727697,60.0,0.55,0.45,0.1,0.377,0.638,0.496,0.493,4.51713,0.11666666666666667
319,2109001,0.727697,60.0,0.55,0.45,0.1,0.34700000000000003,0.636,0.473,0.503,4.51713,0.11666666666666667
320,2049002,0.366686,56.0,0.3571428571,0.375,0.0,0.325,0.494,0.621,0.474,10.0874,0.375
321,2049002,0.366686,56.0,0.3571428571,0.375,0.0,0.359,0.701,0.552,0.484,10.0874,0.375
322,2049002,0.366686,56.0,0.3571428571,0.375,0.0,0.37,0.779,0.647,0.453,10.0874,0.375
323,2049002,0.366686,56.0,0.3571428571,0.375,0.0,0.363,0.7909999999999999,0.629,0.452,10.0874,0.375
324,2049002,0.366686,56.0,0.3571428571,0.375,0.0,0.34700000000000003,0.7959999999999999,0.63,0.464,10.0874,0.375
325,787001,0.259795,124.0,0.4274193548,0.0,0.0241935484,0.614,0.955,0.526,0.453,11.854,2.5645161290322585
326,787001,0.259795,124.0,0.4274193548,0.0,0.0241935484,0.603,0.957,0.56,0.463,11.854,2.5645161290322585
327,787001,0.259795,124.0,0.4274193548,0.0,0.0241935484,0.613,0.957,0.528,0.469,11.854,2.5645161290322585
328,787001,0.259795,124.0,0.4274193548,0.0,0.0241935484,0.621,0.961,0.563,0.484,11.854,2.5645161290322585
329,787001,0.259795,124.0,0.4274193548,0.0,0.0241935484,0.593,0.961,0.565,0.457,11.854,2.5645161290322585
330,2340007,0.25535,106.0,0.5660377357999999,0.0660377358,0.0471698113,0.5379999999999999,0.855,0.52,0.4920000000000001,10.1096,1.6320754716981132
331,2340007,0.25535,106.0,0.5660377357999999,0.0660377358,0.0471698113,0.537,0.8440000000000001,0.5329999999999999,0.495,10.1096,1.6320754716981132
332,2340007,0.25535,106.0,0.5660377357999999,0.0660377358,0.0471698113,0.551,0.851,0.557,0.4920000000000001,10.1096,1.6320754716981132
333,2340007,0.25535,106.0,0.5660377357999999,0.0660377358,0.0471698113,0.542,0.8340000000000001,0.532,0.462,10.1096,1.6320754716981132
334,2340007,0.25535,106.0,0.5660377357999999,0.0660377358,0.0471698113,0.5479999999999999,0.804,0.539,0.484,10.1096,1.6320754716981132
335,70001,0.501203,140.0,0.4642857143,0.4714285714,0.0357142857,0.21600000000000005,0.941,0.368,0.462,3.52177,0.07142857142857142
336,70001,0.501203,140.0,0.4642857143,0.4714285714,0.0357142857,0.227,0.925,0.34600000000000003,0.395,3.52177,0.07142857142857142
337,70001,0.501203,140.0,0.4642857143,0.4714285714,0.0357142857,0.215,0.921,0.389,0.462,3.52177,0.07142857142857142
338,70001,0.501203,140.0,0.4642857143,0.4714285714,0.0357142857,0.254,0.933,0.364,0.44,3.52177,0.07142857142857142
339,70001,0.501203,140.0,0.4642857143,0.4714285714,0.0357142857,0.242,0.918,0.348,0.337,3.52177,0.07142857142857142
340,262006,0.317648,51.0,0.5294117647,0.3137254902,0.0392156863,0.29,0.51,0.537,0.463,3.94625,0.05882352941176471
341,262006,0.317648,51.0,0.5294117647,0.3137254902,0.0392156863,0.35,0.493,0.5579999999999999,0.44,3.94625,0.05882352941176471
342,262006,0.317648,51.0,0.5294117647,0.3137254902,0.0392156863,0.271,0.511,0.512,0.447,3.94625,0.05882352941176471
343,262006,0.317648,51.0,0.5294117647,0.3137254902,0.0392156863,0.287,0.451,0.521,0.459,3.94625,0.05882352941176471
344,262006,0.317648,51.0,0.5294117647,0.3137254902,0.0392156863,0.309,0.5,0.531,0.467,3.94625,0.05882352941176471
345,791003,0.409782,26.0,0.7692307692,0.0,0.0384615385,0.129,0.471,0.255,0.457,4.71513,0.0
346,791003,0.409782,26.0,0.7692307692,0.0,0.0384615385,0.139,0.488,0.251,0.5920000000000001,4.71513,0.0
347,791003,0.409782,26.0,0.7692307692,0.0,0.0384615385,0.119,0.418,0.193,0.546,4.71513,0.0
348,791003,0.409782,26.0,0.7692307692,0.0,0.0384615385,0.179,0.438,0.235,0.474,4.71513,0.0
349,791003,0.409782,26.0,0.7692307692,0.0,0.0384615385,0.16,0.446,0.234,0.502,4.71513,0.0
350,48020,0.652763,39.0,0.6923076923,0.2564102564,0.1025641026,0.231,0.546,0.445,0.439,5.61817,0.02564102564102564
351,48020,0.652763,39.0,0.6923076923,0.2564102564,0.1025641026,0.275,0.542,0.4270000000000001,0.45,5.61817,0.02564102564102564
352,48020,0.652763,39.0,0.6923076923,0.2564102564,0.1025641026,0.349,0.441,0.5329999999999999,0.428,5.61817,0.02564102564102564
353,48020,0.652763,39.0,0.6923076923,0.2564102564,0.1025641026,0.236,0.429,0.481,0.41,5.61817,0.02564102564102564
354,48020,0.652763,39.0,0.6923076923,0.2564102564,0.1025641026,0.274,0.478,0.507,0.453,5.61817,0.02564102564102564
355,2334001,0.633868,53.0,0.6415094339999999,0.2641509434,0.1132075472,0.162,0.769,0.49,0.52,1.0,0.0
356,2334001,0.633868,53.0,0.6415094339999999,0.2641509434,0.1132075472,0.168,0.759,0.48,0.493,1.0,0.0
357,2334001,0.633868,53.0,0.6415094339999999,0.2641509434,0.1132075472,0.168,0.792,0.504,0.45,1.0,0.0
358,2334001,0.633868,53.0,0.6415094339999999,0.2641509434,0.1132075472,0.163,0.807,0.493,0.4320000000000001,1.0,0.0
359,2334001,0.633868,53.0,0.6415094339999999,0.2641509434,0.1132075472,0.16,0.6659999999999999,0.504,0.457,1.0,0.0
360,1027001,0.587236,32.0,0.3125,0.6875,0.0,0.133,0.885,0.653,0.684,1.0,0.0
361,1027001,0.587236,32.0,0.3125,0.6875,0.0,0.127,0.8909999999999999,0.6920000000000001,0.804,1.0,0.0
362,1027001,0.587236,32.0,0.3125,0.6875,0.0,0.127,0.8909999999999999,0.691,0.809,1.0,0.0
363,1027001,0.587236,32.0,0.3125,0.6875,0.0,0.131,0.872,0.595,0.862,1.0,0.0
364,1027001,0.587236,32.0,0.3125,0.6875,0.0,0.136,0.5820000000000001,0.343,0.448,1.0,0.0
365,797001,0.525345,77.0,0.6753246753000001,0.3116883117,0.0909090909,0.204,0.396,0.35200000000000004,0.373,3.27418,0.012987012987012988
366,797001,0.525345,77.0,0.6753246753000001,0.3116883117,0.0909090909,0.24,0.4920000000000001,0.34600000000000003,0.424,3.27418,0.012987012987012988
367,797001,0.525345,77.0,0.6753246753000001,0.3116883117,0.0909090909,0.207,0.482,0.397,0.462,3.27418,0.012987012987012988
368,797001,0.525345,77.0,0.6753246753000001,0.3116883117,0.0909090909,0.251,0.45,0.36,0.448,3.27418,0.012987012987012988
369,797001,0.525345,77.0,0.6753246753000001,0.3116883117,0.0909090909,0.228,0.448,0.392,0.412,3.27418,0.012987012987012988
370,1147001,0.56991,81.0,0.5061728395,0.3333333333,0.049382715999999986,0.502,0.8190000000000001,0.5479999999999999,0.4270000000000001,2.91233,0.382716049382716
371,1147001,0.56991,81.0,0.5061728395,0.3333333333,0.049382715999999986,0.466,0.818,0.5489999999999999,0.448,2.91233,0.382716049382716
372,1147001,0.56991,81.0,0.5061728395,0.3333333333,0.049382715999999986,0.451,0.843,0.534,0.4320000000000001,2.91233,0.382716049382716
373,1147001,0.56991,81.0,0.5061728395,0.3333333333,0.049382715999999986,0.448,0.79,0.526,0.4,2.91233,0.382716049382716
374,1147001,0.56991,81.0,0.5061728395,0.3333333333,0.049382715999999986,0.47,0.764,0.536,0.421,2.91233,0.382716049382716
375,2519001,0.257496,301.0,0.3920265781,0.5548172757000001,0.0598006645,0.5579999999999999,0.742,0.6212624585000001,0.416,8.28477,0.7807308970099668
376,2519001,0.257496,301.0,0.3920265781,0.5548172757000001,0.0598006645,0.56,0.691,0.6445182724,0.46,8.28477,0.7807308970099668
377,2519001,0.257496,301.0,0.3920265781,0.5548172757000001,0.0598006645,0.5670000000000001,0.754,0.6179401993,0.442,8.28477,0.7807308970099668
378,2519001,0.257496,301.0,0.3920265781,0.5548172757000001,0.0598006645,0.568,0.768,0.6212624585000001,0.442,8.28477,0.7807308970099668
379,2519001,0.257496,301.0,0.3920265781,0.5548172757000001,0.0598006645,0.557,0.745,0.6212624585000001,0.444,8.28477,0.7807308970099668
380,2528001,0.214377,310.0,0.4451612903,0.0,0.0774193548,0.5870000000000001,0.877,0.575,0.422,9.98481,1.864516129032258
381,2528001,0.214377,310.0,0.4451612903,0.0,0.0774193548,0.59,0.866,0.5760000000000001,0.441,9.98481,1.864516129032258
382,2528001,0.214377,310.0,0.4451612903,0.0,0.0774193548,0.5770000000000001,0.847,0.578,0.443,9.98481,1.864516129032258
383,2528001,0.214377,310.0,0.4451612903,0.0,0.0774193548,0.58,0.8540000000000001,0.5770000000000001,0.448,9.98481,1.864516129032258
384,2528001,0.214377,310.0,0.4451612903,0.0,0.0774193548,0.5760000000000001,0.875,0.562,0.384,9.98481,1.864516129032258
385,296001,0.408211,38.0,0.6842105262999999,0.2894736842,0.1052631579,0.254,0.942,0.448,0.478,8.01854,0.0
386,296001,0.408211,38.0,0.6842105262999999,0.2894736842,0.1052631579,0.264,0.942,0.455,0.458,8.01854,0.0
387,296001,0.408211,38.0,0.6842105262999999,0.2894736842,0.1052631579,0.247,0.928,0.475,0.433,8.01854,0.0
388,296001,0.408211,38.0,0.6842105262999999,0.2894736842,0.1052631579,0.272,0.878,0.452,0.443,8.01854,0.0
389,296001,0.408211,38.0,0.6842105262999999,0.2894736842,0.1052631579,0.33,0.904,0.44,0.434,8.01854,0.0
390,2312001,0.551571,73.0,0.5342465753,0.4657534247,0.0821917808,0.317,0.82,0.498,0.444,3.34637,0.0821917808219178
391,2312001,0.551571,73.0,0.5342465753,0.4657534247,0.0821917808,0.313,0.8420000000000001,0.5579999999999999,0.428,3.34637,0.0821917808219178
392,2312001,0.551571,73.0,0.5342465753,0.4657534247,0.0821917808,0.284,0.764,0.495,0.438,3.34637,0.0821917808219178
393,2312001,0.551571,73.0,0.5342465753,0.4657534247,0.0821917808,0.299,0.632,0.503,0.457,3.34637,0.0821917808219178
394,2312001,0.551571,73.0,0.5342465753,0.4657534247,0.0821917808,0.309,0.7709999999999999,0.516,0.424,3.34637,0.0821917808219178
395,2171002,0.27077,33.0,0.8181818181999999,0.1818181818,0.2424242424,0.183,0.482,0.461,0.408,5.661980000000002,0.0
396,2171002,0.27077,33.0,0.8181818181999999,0.1818181818,0.2424242424,0.16899999999999998,0.444,0.489,0.407,5.661980000000002,0.0
397,2171002,0.27077,33.0,0.8181818181999999,0.1818181818,0.2424242424,0.163,0.537,0.546,0.39,5.661980000000002,0.0
398,2171002,0.27077,33.0,0.8181818181999999,0.1818181818,0.2424242424,0.21,0.534,0.493,0.373,5.661980000000002,0.0
399,2171002,0.27077,33.0,0.8181818181999999,0.1818181818,0.2424242424,0.154,0.52,0.495,0.426,5.661980000000002,0.0
400,1832001,0.8679290000000001,82.0,0.8292682926999999,0.1707317073,0.0975609756,0.391,0.6409999999999999,0.7682926829000001,0.447,1.97152,0.36585365853658536
401,1832001,0.8679290000000001,82.0,0.8292682926999999,0.1707317073,0.0975609756,0.376,0.633,0.7682926829000001,0.4320000000000001,1.97152,0.36585365853658536
402,1832001,0.8679290000000001,82.0,0.8292682926999999,0.1707317073,0.0975609756,0.342,0.51,0.7926829268000001,0.426,1.97152,0.36585365853658536
403,1832001,0.8679290000000001,82.0,0.8292682926999999,0.1707317073,0.0975609756,0.368,0.408,0.7195121951000001,0.371,1.97152,0.36585365853658536
404,1832001,0.8679290000000001,82.0,0.8292682926999999,0.1707317073,0.0975609756,0.388,0.5479999999999999,0.7682926829000001,0.41,1.97152,0.36585365853658536
405,566001,0.295945,35.0,0.7142857143000001,0.14285714289999998,0.0285714286,0.207,0.578,0.439,0.477,5.00139,0.2857142857142857
406,566001,0.295945,35.0,0.7142857143000001,0.14285714289999998,0.0285714286,0.201,0.445,0.447,0.422,5.00139,0.2857142857142857
407,566001,0.295945,35.0,0.7142857143000001,0.14285714289999998,0.0285714286,0.254,0.503,0.416,0.457,5.00139,0.2857142857142857
408,566001,0.295945,35.0,0.7142857143000001,0.14285714289999998,0.0285714286,0.185,0.47,0.387,0.439,5.00139,0.2857142857142857
409,566001,0.295945,35.0,0.7142857143000001,0.14285714289999998,0.0285714286,0.233,0.5529999999999999,0.395,0.422,5.00139,0.2857142857142857
410,724001,0.45678,103.0,0.5145631068,0.4660194175,0.0388349515,0.359,0.979,0.49,0.42,3.95997,0.21359223300970875
411,724001,0.45678,103.0,0.5145631068,0.4660194175,0.0388349515,0.36,0.981,0.501,0.417,3.95997,0.21359223300970875
412,724001,0.45678,103.0,0.5145631068,0.4660194175,0.0388349515,0.396,0.961,0.489,0.426,3.95997,0.21359223300970875
413,724001,0.45678,103.0,0.5145631068,0.4660194175,0.0388349515,0.379,0.981,0.4970000000000001,0.414,3.95997,0.21359223300970875
414,724001,0.45678,103.0,0.5145631068,0.4660194175,0.0388349515,0.373,0.983,0.502,0.394,3.95997,0.21359223300970875
415,2476007,0.283615,229.0,0.5240174672,0.2270742358,0.0524017467,0.482,0.948,0.474,0.431,6.6073,1.0611353711790392
416,2476007,0.283615,229.0,0.5240174672,0.2270742358,0.0524017467,0.466,0.936,0.505,0.408,6.6073,1.0611353711790392
